season,date,opponent,opp_abbr,home_score,away_score,home_win,attendance,is_evening,temperature_f,precipitation_mm,day_of_week,month,is_weekend,home_game_num,home_games_total,season_progress,is_rivalry,home_win_rate_last5,opp_win_rate_season,venue_capacity,attendance_pct
2016,2016-01-05,Detroit Red Wings,DET,0.0,1.0,0,15547,1,30.3,0.0,1,1,0,21,41,0.5121951219512195,0,0.6,0.0,16514,0.9414436235921037
2016,2016-01-09,Boston Bruins,BOS,1.0,4.0,0,16514,1,46.4,0.1,5,1,1,22,41,0.5365853658536586,0,0.4,0.5,16514,1.0
2016,2016-01-20,Calgary Flames,CGY,4.0,2.0,1,14319,1,37.4,0.0,2,1,0,23,41,0.5609756097560976,0,0.4,0.5,16514,0.8670824754753542
2016,2016-01-22,Ottawa Senators,OTT,6.0,3.0,1,14772,1,30.0,0.3,4,1,0,24,41,0.5853658536585366,0,0.6,0.5,16514,0.894513745912559
2016,2016-02-03,New York Rangers,NYR,3.0,2.0,1,16514,1,55.3,15.7,2,2,0,25,41,0.6097560975609756,1,0.6,0.5,16514,1.0
2016,2016-02-06,Washington Capitals,WSH,2.0,3.0,0,16514,0,38.1,0.0,5,2,1,26,41,0.6341463414634146,0,0.6,0.5,16514,1.0
2016,2016-02-10,Edmonton Oilers,EDM,2.0,1.0,1,16514,1,38.1,0.9,2,2,0,27,41,0.6585365853658537,0,0.6,0.5,16514,1.0
2016,2016-02-14,Los Angeles Kings,LA,1.0,0.0,1,16514,0,15.6,0.0,6,2,1,28,41,0.6829268292682927,0,0.8,0.5,16514,1.0
2016,2016-02-17,Philadelphia Flyers,PHI,3.0,6.0,0,15482,1,42.2,0.0,2,2,0,29,41,0.7073170731707317,1,0.8,1.0,16514,0.9375075693351096
2016,2016-02-20,New York Islanders,NYI,0.0,1.0,0,16514,1,59.5,0.0,5,2,1,30,41,0.7317073170731707,1,0.6,0.0,16514,1.0
2016,2016-02-24,New York Rangers,NYR,5.0,2.0,1,16514,1,58.7,28.0,2,2,0,31,41,0.7560975609756098,1,0.4,0.0,16514,1.0
2016,2016-02-27,Tampa Bay Lightning,TB,0.0,4.0,0,15968,1,40.6,0.0,5,2,1,32,41,0.7804878048780488,0,0.6,0.5,16514,0.9669371442412499
2016,2016-03-02,Carolina Hurricanes,CAR,1.0,3.0,0,14251,1,53.4,5.0,2,3,0,33,41,0.8048780487804879,0,0.4,0.0,16514,0.8629647571757297
2016,2016-03-06,Pittsburgh Penguins,PIT,1.0,6.0,0,15856,1,42.8,0.0,6,3,1,34,41,0.8292682926829268,1,0.2,0.0,16514,0.9601550199830446
2016,2016-03-17,Minnesota Wild,MIN,7.0,4.0,1,15114,1,59.9,0.6,3,3,0,35,41,0.8536585365853658,0,0.2,0.5,16514,0.9152234467724355
2016,2016-03-20,Columbus Blue Jackets,CBJ,2.0,1.0,1,15146,1,40.8,2.1,6,3,1,36,41,0.8780487804878049,0,0.4,1.0,16514,0.9171611965604941
2016,2016-03-25,Washington Capitals,WSH,0.0,1.0,0,16514,1,72.2,3.1,4,3,0,37,41,0.9024390243902439,0,0.4,1.0,16514,1.0
2016,2016-03-29,Boston Bruins,BOS,2.0,1.0,1,15486,1,52.0,0.0,1,3,0,38,41,0.926829268292683,0,0.4,1.0,16514,0.937749788058617
2016,2016-04-05,Buffalo Sabres,BUF,1.0,3.0,0,14773,1,41.2,0.0,1,4,0,39,41,0.9512195121951219,0,0.6,0.5,16514,0.8945743005934359
2016,2016-04-07,Tampa Bay Lightning,TB,2.0,4.0,0,15536,1,56.3,9.2,3,4,0,40,41,0.975609756097561,0,0.6,1.0,16514,0.9407775221024586
2016,2016-04-09,Toronto Maple Leafs,TOR,5.0,1.0,1,16514,1,42.5,3.9,5,4,1,41,41,1.0,0,0.4,0.5,16514,1.0
2017,2016-10-18,Anaheim Ducks,ANA,2.0,1.0,1,16514,1,82.4,0.0,1,10,0,1,41,0.024390243902439025,0,0.4,0.5,16514,1.0
2017,2016-10-22,Minnesota Wild,MIN,2.0,1.0,1,16514,1,63.7,26.3,5,10,1,2,41,0.04878048780487805,0,0.6,0.5,16514,1.0
2017,2016-10-25,Arizona Coyotes,ARI,5.0,3.0,1,12756,1,52.6,0.0,1,10,0,3,41,0.07317073170731707,0,0.6,0.5,16514,0.7724355092648661
2017,2016-10-28,Chicago Blackhawks,CHI,2.0,3.0,0,13882,1,56.0,0.5,4,10,0,4,41,0.0975609756097561,0,0.8,0.5,16514,0.8406200799321788
2017,2016-10-29,Tampa Bay Lightning,TB,3.0,1.0,1,13098,1,63.9,0.0,5,10,1,5,41,0.12195121951219512,0,0.8,0.5,16514,0.7931452101247426
2017,2016-11-09,Carolina Hurricanes,CAR,3.0,2.0,1,12179,1,57.1,4.5,2,11,0,6,41,0.14634146341463414,0,0.8,0.5,16514,0.7374954583989343
2017,2016-11-13,Buffalo Sabres,BUF,4.0,2.0,1,16514,1,59.7,0.0,6,11,1,7,41,0.17073170731707318,0,0.8,0.5,16514,1.0
2017,2016-11-24,Toronto Maple Leafs,TOR,5.0,4.0,1,13752,1,50.9,1.0,3,11,0,8,41,0.1951219512195122,0,0.8,0.5,16514,0.8327479714181907
2017,2016-11-26,Detroit Red Wings,DET,4.0,5.0,0,15612,1,50.5,0.2,5,11,1,9,41,0.21951219512195122,0,0.8,0.5,16514,0.9453796778490977
2017,2016-12-07,Vancouver Canucks,VAN,3.0,2.0,1,13126,1,44.9,3.6,2,12,0,10,41,0.24390243902439024,0,0.8,0.5,16514,0.7948407411892939
2017,2016-12-10,St. Louis Blues,STL,1.0,4.0,0,16514,1,35.0,0.0,5,12,1,11,41,0.2682926829268293,0,0.8,0.5,16514,1.0
2017,2016-12-21,Nashville Predators,NSH,1.0,5.0,0,13744,1,42.3,0.0,2,12,0,12,41,0.2926829268292683,0,0.6,0.5,16514,0.8322635339711759
2017,2016-12-23,Philadelphia Flyers,PHI,4.0,0.0,1,16514,1,45.5,0.0,4,12,0,13,41,0.3170731707317073,1,0.4,0.5,16514,1.0
2017,2016-12-28,Pittsburgh Penguins,PIT,2.0,5.0,0,16514,1,41.2,0.0,2,12,0,14,41,0.34146341463414637,1,0.4,0.5,16514,1.0
2017,2016-12-31,Washington Capitals,WSH,2.0,6.0,0,16514,0,41.3,0.0,5,12,1,15,41,0.36585365853658536,0,0.4,0.5,16514,1.0
2017,2017-01-03,Boston Bruins,BOS,3.0,0.0,1,15141,1,42.9,8.2,1,1,0,16,41,0.3902439024390244,0,0.2,0.5,16514,0.91685842315611
2017,2017-01-07,Toronto Maple Leafs,TOR,2.0,4.0,0,15233,1,23.4,5.6,5,1,1,17,41,0.4146341463414634,0,0.4,0.0,16514,0.9224294537967785
2017,2017-01-08,Edmonton Oilers,EDM,1.0,2.0,0,14734,1,22.6,0.0,6,1,1,18,41,0.43902439024390244,0,0.4,0.5,16514,0.8922126680392395
2017,2017-01-10,Florida Panthers,FLA,0.0,3.0,0,12834,1,37.3,0.0,1,1,0,19,41,0.4634146341463415,0,0.2,0.5,16514,0.7771587743732591
2017,2017-01-21,Montreal Canadiens,MTL,1.0,3.0,0,15345,1,54.2,0.0,5,1,1,20,41,0.4878048780487805,0,0.2,0.5,16514,0.9292115780549837
2017,2017-01-25,Los Angeles Kings,LA,1.0,3.0,0,13412,1,51.2,1.4,2,1,0,21,41,0.5121951219512195,0,0.2,0.5,16514,0.8121593799200678
2017,2017-01-27,Washington Capitals,WSH,2.0,5.0,0,13428,1,43.7,0.1,4,1,0,22,41,0.5365853658536586,0,0.0,1.0,16514,0.8131282548140971
2017,2017-02-04,Calgary Flames,CGY,3.0,4.0,0,14716,1,34.1,0.0,5,2,1,23,41,0.5609756097560976,0,0.0,0.5,16514,0.8911226837834565
2017,2017-02-07,Buffalo Sabres,BUF,2.0,1.0,1,12105,1,39.9,5.0,1,2,0,24,41,0.5853658536585366,0,0.0,0.0,16514,0.7330144120140487
2017,2017-02-12,San Jose Sharks,SJ,1.0,4.0,0,16514,0,35.2,11.0,6,2,1,25,41,0.6097560975609756,0,0.2,0.5,16514,1.0
2017,2017-02-15,Colorado Avalanche,COL,3.0,2.0,1,12462,1,49.1,0.2,2,2,0,26,41,0.6341463414634146,0,0.2,0.5,16514,0.7546324330870776
2017,2017-02-17,Ottawa Senators,OTT,0.0,3.0,0,13908,1,41.9,0.0,4,2,0,27,41,0.6585365853658537,0,0.4,0.5,16514,0.8421945016349763
2017,2017-02-19,New York Islanders,NYI,3.0,2.0,1,16514,1,65.8,0.0,6,2,1,28,41,0.6829268292682927,1,0.4,0.5,16514,1.0
2017,2017-02-22,Ottawa Senators,OTT,1.0,2.0,0,12343,1,57.2,0.2,2,2,0,29,41,0.7073170731707317,0,0.6,1.0,16514,0.7474264260627347
2017,2017-02-25,New York Rangers,NYR,3.0,4.0,0,16514,1,60.1,9.1,5,2,1,30,41,0.7317073170731707,1,0.4,0.5,16514,1.0
2017,2017-02-28,Montreal Canadiens,MTL,3.0,4.0,0,13270,1,58.5,0.7,1,2,0,31,41,0.7560975609756098,0,0.4,1.0,16514,0.8035606152355577
2017,2017-03-05,Columbus Blue Jackets,CBJ,0.0,3.0,0,14054,1,36.7,0.0,6,3,1,32,41,0.7804878048780488,0,0.2,0.5,16514,0.8510354850429939
2017,2017-03-16,Philadelphia Flyers,PHI,6.0,2.0,1,13718,1,36.2,0.0,3,3,0,33,41,0.8048780487804879,1,0.2,0.0,16514,0.8306891122683784
2017,2017-03-19,Columbus Blue Jackets,CBJ,1.0,4.0,0,14254,0,41.9,0.0,6,3,1,34,41,0.8292682926829268,0,0.2,1.0,16514,0.8631464212183602
2017,2017-03-21,New York Rangers,NYR,3.0,2.0,1,16514,1,56.7,0.0,1,3,0,35,41,0.8536585365853658,1,0.2,1.0,16514,1.0
2017,2017-03-25,Carolina Hurricanes,CAR,1.0,3.0,0,15088,1,61.6,2.3,5,3,1,36,41,0.8780487804878049,0,0.4,0.0,16514,0.9136490250696379
2017,2017-03-26,Dallas Stars,DAL,1.0,2.0,0,14711,1,43.4,0.5,6,3,1,37,41,0.9024390243902439,0,0.4,0.5,16514,0.8908199103790723
2017,2017-03-28,Winnipeg Jets,WPG,3.0,4.0,0,12315,1,48.8,10.8,1,3,0,38,41,0.926829268292683,0,0.4,0.5,16514,0.7457308949981833
2017,2017-04-04,Philadelphia Flyers,PHI,1.0,0.0,1,13861,1,53.9,16.9,1,4,0,39,41,0.9512195121951219,1,0.2,0.0,16514,0.8393484316337653
2017,2017-04-06,Pittsburgh Penguins,PIT,4.0,7.0,0,14012,1,57.7,25.0,3,4,0,40,41,0.975609756097561,1,0.4,1.0,16514,0.8484921884461669
2017,2017-04-08,New York Islanders,NYI,2.0,4.0,0,16514,1,55.6,0.0,5,4,1,41,41,1.0,1,0.2,0.0,16514,1.0
2018,2017-10-07,Colorado Avalanche,COL,4.0,1.0,1,16514,0,79.1,0.0,5,10,1,1,41,0.024390243902439025,0,0.2,0.5,16514,1.0
2018,2017-10-13,Washington Capitals,WSH,2.0,5.0,0,13458,1,63.8,0.1,4,10,0,2,41,0.04878048780487805,0,0.4,0.5,16514,0.814944895240402
2018,2017-10-17,Tampa Bay Lightning,TB,5.0,4.0,1,13176,1,59.3,0.0,1,10,0,3,41,0.07317073170731707,0,0.4,0.5,16514,0.7978684752331355
2018,2017-10-20,San Jose Sharks,SJ,0.0,3.0,0,14381,1,71.9,0.0,4,10,0,4,41,0.0975609756097561,0,0.4,0.5,16514,0.8708368656897179
2018,2017-10-27,Ottawa Senators,OTT,5.0,4.0,1,13763,1,61.8,0.0,4,10,0,5,41,0.12195121951219512,0,0.4,0.5,16514,0.8334140729078358
2018,2017-10-28,Arizona Coyotes,ARI,4.0,3.0,1,15132,1,68.9,0.0,5,10,1,6,41,0.14634146341463414,0,0.6,0.5,16514,0.9163134310282185
2018,2017-11-08,St. Louis Blues,STL,1.0,3.0,0,12317,1,48.1,1.6,2,11,0,7,41,0.17073170731707318,0,0.6,0.5,16514,0.745852004359937
2018,2017-11-10,Edmonton Oilers,EDM,2.0,3.0,0,16514,1,51.0,0.0,4,11,0,8,41,0.1951219512195122,0,0.6,0.5,16514,1.0
2018,2017-11-12,Florida Panthers,FLA,2.0,1.0,1,16514,1,45.5,0.0,6,11,1,9,41,0.21951219512195122,0,0.4,0.5,16514,1.0
2018,2017-11-23,Boston Bruins,BOS,2.0,3.0,0,16514,1,42.4,0.0,3,11,0,10,41,0.24390243902439024,0,0.6,0.5,16514,1.0
2018,2017-11-25,Vancouver Canucks,VAN,3.0,2.0,1,16514,1,54.5,0.0,5,11,1,11,41,0.2682926829268293,0,0.4,0.5,16514,1.0
2018,2017-11-28,Florida Panthers,FLA,2.0,3.0,0,13184,1,53.2,0.0,1,11,0,12,41,0.2926829268292683,0,0.4,0.0,16514,0.7983529126801502
2018,2017-12-09,Columbus Blue Jackets,CBJ,3.0,5.0,0,16514,1,34.2,8.9,5,12,1,13,41,0.3170731707317073,0,0.4,0.5,16514,1.0
2018,2017-12-13,Los Angeles Kings,LA,5.0,1.0,1,13275,1,30.6,0.0,2,12,0,14,41,0.34146341463414637,0,0.4,0.5,16514,0.8038633886399419
2018,2017-12-16,Dallas Stars,DAL,5.0,2.0,1,13171,1,40.6,0.0,5,12,1,15,41,0.36585365853658536,0,0.4,0.5,16514,0.7975657018287514
2018,2017-12-19,Anaheim Ducks,ANA,5.0,3.0,1,16514,1,53.2,0.0,1,12,0,16,41,0.3902439024390244,0,0.6,0.5,16514,1.0
2018,2017-12-22,New York Rangers,NYR,4.0,3.0,1,16514,1,45.7,0.0,4,12,0,17,41,0.4146341463414634,1,0.6,0.5,16514,1.0
2018,2017-12-24,Chicago Blackhawks,CHI,4.0,1.0,1,16514,1,41.3,1.0,6,12,1,18,41,0.43902439024390244,0,0.8,0.5,16514,1.0
2018,2017-12-28,Detroit Red Wings,DET,3.0,1.0,1,16514,1,19.0,0.0,3,12,0,19,41,0.4634146341463415,0,1.0,0.5,16514,1.0
2018,2017-12-30,Buffalo Sabres,BUF,3.0,4.0,0,16514,1,25.5,1.0,5,12,1,20,41,0.4878048780487805,0,1.0,0.5,16514,1.0
2018,2018-01-14,Philadelphia Flyers,PHI,3.0,5.0,0,16514,1,26.3,0.0,6,1,1,21,41,0.5121951219512195,1,0.8,0.5,16514,1.0
2018,2018-01-19,Washington Capitals,WSH,4.0,3.0,1,14163,1,38.9,0.0,4,1,0,22,41,0.5365853658536586,0,0.6,1.0,16514,0.8576359452585685
2018,2018-01-23,Detroit Red Wings,DET,0.0,3.0,0,13847,1,56.9,8.5,1,1,0,23,41,0.5609756097560976,0,0.6,0.0,16514,0.8385006661014897
2018,2018-01-26,Nashville Predators,NSH,0.0,3.0,0,14039,1,36.1,0.0,4,1,0,24,41,0.5853658536585366,0,0.4,0.5,16514,0.8501271648298413
2018,2018-02-02,Philadelphia Flyers,PHI,4.0,3.0,1,13906,1,35.4,5.5,4,2,0,25,41,0.6097560975609756,1,0.2,1.0,16514,0.8420733922732228
2018,2018-02-04,Pittsburgh Penguins,PIT,3.0,1.0,1,16514,1,39.6,16.4,6,2,1,26,41,0.6341463414634146,1,0.4,0.5,16514,1.0
2018,2018-02-09,Calgary Flames,CGY,2.0,3.0,0,13085,1,36.4,0.1,4,2,0,27,41,0.6585365853658537,0,0.6,0.5,16514,0.7923579992733438
2018,2018-02-12,Boston Bruins,BOS,3.0,5.0,0,16514,1,59.8,0.2,0,2,0,28,41,0.6829268292682927,0,0.4,1.0,16514,1.0
2018,2018-02-16,Carolina Hurricanes,CAR,5.0,2.0,1,14079,1,56.5,10.3,4,2,0,29,41,0.7073170731707317,0,0.4,0.5,16514,0.8525493520649147
2018,2018-02-21,Columbus Blue Jackets,CBJ,1.0,2.0,0,14024,1,74.0,11.4,2,2,0,30,41,0.7317073170731707,0,0.6,1.0,16514,0.8492188446166888
2018,2018-02-23,Minnesota Wild,MIN,2.0,4.0,0,13316,1,40.0,4.6,4,2,0,31,41,0.7560975609756098,0,0.4,0.5,16514,0.806346130555892
2018,2018-02-25,New York Islanders,NYI,2.0,1.0,1,16514,1,43.8,18.9,6,2,1,32,41,0.7804878048780488,1,0.2,0.5,16514,1.0
2018,2018-03-04,Vegas Golden Knights,VGK,2.0,3.0,0,16514,1,43.8,0.0,6,3,1,33,41,0.8048780487804879,0,0.4,0.5,16514,1.0
2018,2018-03-07,Montreal Canadiens,MTL,6.0,4.0,1,14586,1,37.4,33.1,2,3,0,34,41,0.8292682926829268,0,0.4,0.5,16514,0.8832505752694684
2018,2018-03-09,Winnipeg Jets,WPG,2.0,3.0,0,14023,1,41.8,0.0,4,3,0,35,41,0.8536585365853658,0,0.4,0.5,16514,0.849158289935812
2018,2018-03-24,Tampa Bay Lightning,TB,2.0,1.0,1,16514,1,48.1,0.0,5,3,1,36,41,0.8780487804878049,0,0.4,0.0,16514,1.0
2018,2018-03-27,Carolina Hurricanes,CAR,4.0,3.0,1,15521,1,41.9,0.4,1,3,0,37,41,0.9024390243902439,0,0.6,0.0,16514,0.939869201889306
2018,2018-03-29,Pittsburgh Penguins,PIT,3.0,4.0,0,16514,1,53.9,0.8,3,3,0,38,41,0.926829268292683,1,0.6,0.0,16514,1.0
2018,2018-03-31,New York Islanders,NYI,4.0,3.0,1,16514,1,54.4,0.0,5,3,1,39,41,0.9512195121951219,1,0.6,0.0,16514,1.0
2018,2018-04-03,New York Rangers,NYR,5.0,2.0,1,16514,1,41.7,5.8,1,4,0,40,41,0.975609756097561,1,0.6,0.0,16514,1.0
2018,2018-04-05,Toronto Maple Leafs,TOR,2.0,1.0,1,16514,1,45.8,0.0,3,4,0,41,41,1.0,0,0.8,0.5,16514,1.0
2019,2018-10-06,Edmonton Oilers,EDM,5.0,2.0,1,12044,0,67.9,0.6,5,10,1,1,41,0.024390243902439025,0,0.8,0.5,16514,0.7293205764805619
2019,2018-10-11,Washington Capitals,WSH,6.0,0.0,1,16514,1,77.1,12.7,3,10,0,2,41,0.04878048780487805,0,0.8,0.5,16514,1.0
2019,2018-10-14,San Jose Sharks,SJ,3.0,2.0,1,13809,0,58.1,0.0,6,10,1,3,41,0.07317073170731707,0,1.0,0.5,16514,0.8361995882281701
2019,2018-10-16,Dallas Stars,DAL,3.0,0.0,1,12808,1,63.8,1.0,1,10,0,4,41,0.0975609756097561,0,1.0,0.5,16514,0.7755843526704614
2019,2018-10-18,Colorado Avalanche,COL,3.0,5.0,0,13374,1,49.5,0.0,3,10,0,5,41,0.12195121951219512,0,1.0,0.5,16514,0.8098583020467482
2019,2018-10-25,Nashville Predators,NSH,3.0,4.0,0,15164,1,50.7,0.0,3,10,0,6,41,0.14634146341463414,0,0.8,0.5,16514,0.9182511808162771
2019,2018-10-27,Florida Panthers,FLA,3.0,2.0,1,15927,0,51.7,42.3,5,10,1,7,41,0.17073170731707318,0,0.6,0.5,16514,0.9644544023252998
2019,2018-11-14,Pittsburgh Penguins,PIT,4.0,2.0,1,15108,1,41.6,0.0,2,11,0,8,41,0.1951219512195122,1,0.6,0.5,16514,0.9148601186871745
2019,2018-11-17,Detroit Red Wings,DET,2.0,3.0,0,16514,0,47.2,0.0,5,11,1,9,41,0.21951219512195122,0,0.6,0.5,16514,1.0
2019,2018-11-22,Montreal Canadiens,MTL,5.0,2.0,1,16514,1,26.8,0.0,3,11,0,10,41,0.24390243902439024,0,0.4,0.5,16514,1.0
2019,2018-11-23,New York Islanders,NYI,3.0,4.0,0,16514,1,32.0,0.0,4,11,0,11,41,0.2682926829268293,1,0.6,0.5,16514,1.0
2019,2018-12-02,Winnipeg Jets,WPG,3.0,4.0,0,16514,1,57.8,15.2,6,12,1,12,41,0.2926829268292683,0,0.6,0.5,16514,1.0
2019,2018-12-04,Tampa Bay Lightning,TB,1.0,5.0,0,13394,1,43.3,0.0,1,12,0,13,41,0.3170731707317073,0,0.4,0.5,16514,0.8110693956642848
2019,2018-12-15,Vegas Golden Knights,VGK,5.0,4.0,1,14076,1,49.1,5.1,5,12,1,14,41,0.34146341463414637,0,0.2,0.5,16514,0.8523676880222841
2019,2018-12-19,Toronto Maple Leafs,TOR,2.0,7.0,0,14586,1,41.0,0.0,2,12,0,15,41,0.36585365853658536,0,0.4,0.5,16514,0.8832505752694684
2019,2018-12-22,Ottawa Senators,OTT,5.0,2.0,1,14614,1,51.5,3.3,5,12,1,16,41,0.3902439024390244,0,0.2,0.5,16514,0.8849461063340196
2019,2018-12-23,Columbus Blue Jackets,CBJ,0.0,3.0,0,12872,0,43.0,0.0,6,12,1,17,41,0.4146341463414634,0,0.4,0.5,16514,0.7794598522465787
2019,2018-12-29,Carolina Hurricanes,CAR,2.0,0.0,1,16514,0,54.9,0.0,5,12,1,18,41,0.43902439024390244,0,0.4,0.5,16514,1.0
2019,2018-12-31,Vancouver Canucks,VAN,4.0,0.0,1,15772,0,45.0,19.8,0,12,0,19,41,0.4634146341463415,0,0.6,0.5,16514,0.9550684267893909
2019,2019-01-11,Toronto Maple Leafs,TOR,2.0,4.0,0,15280,1,29.8,0.0,4,1,0,20,41,0.4878048780487805,0,0.6,1.0,16514,0.9252755237979896
2019,2019-01-12,Philadelphia Flyers,PHI,3.0,2.0,1,16514,0,36.3,0.0,5,1,1,21,41,0.5121951219512195,1,0.6,0.5,16514,1.0
2019,2019-01-15,Chicago Blackhawks,CHI,8.0,5.0,1,15204,1,38.7,0.0,1,1,0,22,41,0.5365853658536586,0,0.6,0.5,16514,0.9206733680513504
2019,2019-01-19,Anaheim Ducks,ANA,2.0,3.0,0,15231,0,37.3,3.4,5,1,1,23,41,0.5609756097560976,0,0.8,0.5,16514,0.9223083444350249
2019,2019-02-01,New York Rangers,NYR,3.0,4.0,0,16514,1,23.2,0.0,4,2,0,24,41,0.5853658536585366,1,0.6,0.5,16514,1.0
2019,2019-02-06,Los Angeles Kings,LA,1.0,5.0,0,14508,1,43.5,6.9,2,2,0,25,41,0.6097560975609756,0,0.4,0.5,16514,0.8785273101610754
2019,2019-02-08,New York Islanders,NYI,1.0,2.0,0,13265,1,52.2,9.2,4,2,0,26,41,0.6341463414634146,1,0.4,1.0,16514,0.8032578418311735
2019,2019-02-09,Minnesota Wild,MIN,2.0,4.0,0,15783,0,33.1,0.0,5,2,1,27,41,0.6585365853658537,0,0.2,0.5,16514,0.9557345282790359
2019,2019-02-10,Carolina Hurricanes,CAR,3.0,2.0,1,16514,0,37.0,0.0,6,2,1,28,41,0.6829268292682927,0,0.0,0.0,16514,1.0
2019,2019-02-17,Buffalo Sabres,BUF,4.0,1.0,1,16514,1,36.0,1.2,6,2,1,29,41,0.7073170731707317,0,0.2,0.5,16514,1.0
2019,2019-02-20,Pittsburgh Penguins,PIT,3.0,4.0,0,15824,1,30.1,10.5,2,2,0,30,41,0.7317073170731707,1,0.4,0.0,16514,0.958217270194986
2019,2019-02-22,Ottawa Senators,OTT,4.0,0.0,1,12964,1,44.6,0.0,4,2,0,31,41,0.7560975609756098,0,0.4,0.0,16514,0.7850308828872472
2019,2019-02-26,Montreal Canadiens,MTL,2.0,1.0,1,12791,1,38.1,0.0,1,2,0,32,41,0.7804878048780488,0,0.6,0.0,16514,0.7745549230955553
2019,2019-02-28,Calgary Flames,CGY,1.0,2.0,0,12019,1,36.9,0.3,3,2,0,33,41,0.8048780487804879,0,0.8,0.5,16514,0.7278067094586411
2019,2019-03-02,Philadelphia Flyers,PHI,3.0,6.0,0,15247,1,38.7,10.4,5,3,1,34,41,0.8292682926829268,1,0.6,0.0,16514,0.9232772193290542
2019,2019-03-06,Columbus Blue Jackets,CBJ,1.0,2.0,0,12085,1,26.4,0.0,2,3,0,35,41,0.8536585365853658,0,0.4,1.0,16514,0.731803318396512
2019,2019-03-19,Washington Capitals,WSH,1.0,4.0,0,14815,1,47.0,0.0,1,3,0,36,41,0.8780487804878049,0,0.4,0.0,16514,0.8971175971902628
2019,2019-03-21,Boston Bruins,BOS,1.0,5.0,0,14649,1,47.5,16.9,3,3,0,37,41,0.9024390243902439,0,0.2,0.5,16514,0.8870655201647087
2019,2019-03-23,Arizona Coyotes,ARI,2.0,1.0,1,16514,0,47.6,0.4,5,3,1,38,41,0.926829268292683,0,0.0,0.5,16514,1.0
2019,2019-03-25,Buffalo Sabres,BUF,3.0,1.0,1,12053,1,50.2,1.2,0,3,0,39,41,0.9512195121951219,0,0.2,0.0,16514,0.7298655686084534
2019,2019-03-30,St. Louis Blues,STL,2.0,3.0,0,16514,1,65.1,0.0,5,3,1,40,41,0.975609756097561,0,0.4,0.5,16514,1.0
2019,2019-04-01,New York Rangers,NYR,4.0,2.0,1,14776,1,45.8,0.0,0,4,0,41,41,1.0,1,0.4,1.0,16514,0.8947559646360663
2022,2021-10-15,Chicago Blackhawks,CHI,4.0,3.0,1,16514,1,78.9,0.0,4,10,0,1,41,0.024390243902439025,0,0.6,0.5,16514,1.0
2022,2021-10-19,Seattle Kraken,SEA,4.0,2.0,1,13806,1,66.7,0.0,1,10,0,2,41,0.04878048780487805,0,0.8,0.5,16514,0.8360179241855396
2022,2021-10-21,Washington Capitals,WSH,1.0,4.0,0,12377,1,75.1,0.0,3,10,0,3,41,0.07317073170731707,0,0.8,0.5,16514,0.749485285212547
2022,2021-10-23,Buffalo Sabres,BUF,2.0,1.0,1,13158,1,61.3,0.6,5,10,1,4,41,0.0975609756097561,0,0.6,0.5,16514,0.7967784909773525
2022,2021-10-26,Calgary Flames,CGY,3.0,5.0,0,10631,1,63.3,71.0,1,10,0,5,41,0.12195121951219512,0,0.8,0.5,16514,0.6437568124015987
2022,2021-10-31,Columbus Blue Jackets,CBJ,3.0,4.0,0,10239,1,64.7,5.1,6,10,1,6,41,0.14634146341463414,0,0.6,0.5,16514,0.6200193774978806
2022,2021-11-10,Florida Panthers,FLA,7.0,3.0,1,10627,1,63.0,0.1,2,11,0,7,41,0.17073170731707318,0,0.4,0.5,16514,0.6435145936780913
2022,2021-11-12,New York Islanders,NYI,4.0,0.0,1,13816,1,65.1,12.7,4,11,0,8,41,0.1951219512195122,1,0.4,0.5,16514,0.8366234709943079
2022,2021-11-13,Boston Bruins,BOS,2.0,5.0,0,16514,0,61.3,3.3,5,11,1,9,41,0.21951219512195122,0,0.6,0.5,16514,1.0
2022,2021-11-25,Minnesota Wild,MIN,2.0,3.0,0,14763,1,53.2,0.0,3,11,0,10,41,0.24390243902439024,0,0.4,0.5,16514,0.8939687537846676
2022,2021-11-29,Philadelphia Flyers,PHI,5.0,2.0,1,13113,1,42.9,0.1,0,11,0,11,41,0.2682926829268293,1,0.4,0.5,16514,0.7940535303378952
2022,2021-12-01,San Jose Sharks,SJ,2.0,5.0,0,13492,1,47.8,0.1,2,12,0,12,41,0.2926829268292683,0,0.6,0.5,16514,0.8170037543902143
2022,2021-12-07,Ottawa Senators,OTT,2.0,3.0,0,10312,1,47.7,0.1,1,12,0,13,41,0.3170731707317073,0,0.4,0.5,16514,0.6244398692018893
2022,2021-12-09,Philadelphia Flyers,PHI,3.0,0.0,1,12163,1,38.7,0.0,3,12,0,14,41,0.34146341463414637,1,0.2,0.0,16514,0.736526583504905
2022,2021-12-11,Nashville Predators,NSH,2.0,3.0,0,14218,1,64.5,6.8,5,12,1,15,41,0.36585365853658536,0,0.4,0.5,16514,0.8609664527067943
2022,2021-12-17,Vegas Golden Knights,VGK,3.0,5.0,0,12724,1,57.7,0.0,4,12,0,16,41,0.3902439024390244,0,0.4,0.5,16514,0.7704977594768075
2022,2021-12-20,Pittsburgh Penguins,PIT,2.0,3.0,0,14857,1,36.4,0.0,0,12,0,17,41,0.4146341463414634,1,0.2,0.5,16514,0.8996608937870897
2022,2021-12-31,Edmonton Oilers,EDM,6.0,5.0,1,13044,0,52.8,1.0,4,12,0,18,41,0.43902439024390244,0,0.2,0.5,16514,0.7898752573573937
